"season","seasonType","week","poll","rank","school","conference","points","year","points_missing"
2018,"regular",2,"AFCA Division II Coaches Poll",20,"Central Missouri","Mid America",199,2018,0
2018,"regular",2,"AFCA Division II Coaches Poll",17,"Fort Hays State","Mid America",245,2018,0
2018,"regular",2,"AFCA Division II Coaches Poll",4,"Northwest Missouri St","Mid America",719,2018,0
2018,"regular",2,"AFCA Division II Coaches Poll",23,"Pittsburg St","Mid America",126,2018,0
2018,"regular",2,"AFCA Division II Coaches Poll",10,"West Georgia","Gulf South",485,2018,0
2018,"regular",1,"Coaches Poll",11,"Notre Dame","FBS Independents",892,2018,0
2018,"regular",1,"Coaches Poll",4,"Georgia","SEC",1452,2018,0
2018,"regular",1,"Coaches Poll",25,"Oklahoma State","Big 12",168,2018,0
2018,"regular",1,"Coaches Poll",16,"TCU","Big 12",530,2018,0
2018,"regular",1,"Coaches Poll",20,"West Virginia","Big 12",310,2018,0
2018,"regular",1,"Coaches Poll",13,"Stanford","Pac-12",768,2018,0
2018,"regular",1,"Coaches Poll",6,"Washington","Pac-12",1245,2018,0
2018,"regular",1,"Coaches Poll",15,"USC","Pac-12",691,2018,0
2018,"regular",1,"Coaches Poll",10,"Auburn","SEC",1004,2018,0
2018,"regular",1,"Coaches Poll",24,"LSU","SEC",254,2018,0
2018,"regular",1,"Coaches Poll",23,"UCF","American Athletic",259,2018,0
2018,"regular",1,"Coaches Poll",1,"Alabama","SEC",1621,2018,0
2018,"regular",1,"Coaches Poll",18,"Mississippi State","SEC",407,2018,0
2018,"regular",1,"Coaches Poll",19,"Florida State","ACC",328,2018,0
2018,"regular",1,"Coaches Poll",2,"Clemson","ACC",1547,2018,0
2018,"regular",1,"Coaches Poll",17,"Virginia Tech","ACC",524,2018,0
2018,"regular",1,"Coaches Poll",8,"Miami","ACC",1091,2018,0
2018,"regular",1,"Coaches Poll",22,"Boise State","Mountain West",261,2018,0
2018,"regular",1,"Coaches Poll",3,"Ohio State","Big Ten",1458,2018,0
2018,"regular",1,"Coaches Poll",12,"Michigan State","Big Ten",870,2018,0
2018,"regular",1,"Coaches Poll",14,"Michigan","Big Ten",752,2018,0
2018,"regular",1,"Coaches Poll",9,"Penn State","Big Ten",1050,2018,0
2018,"regular",1,"Coaches Poll",7,"Wisconsin","Big Ten",1243,2018,0
2018,"regular",1,"Coaches Poll",21,"Texas","Big 12",265,2018,0
2018,"regular",1,"Coaches Poll",5,"Oklahoma","Big 12",1288,2018,0
2018,"regular",1,"AP Top 25",12,"Notre Dame","FBS Independents",804,2018,0
2018,"regular",1,"AP Top 25",3,"Georgia","SEC",1350,2018,0
2018,"regular",1,"AP Top 25",16,"TCU","Big 12",533,2018,0
2018,"regular",1,"AP Top 25",17,"West Virginia","Big 12",511,2018,0
2018,"regular",1,"AP Top 25",24,"Oregon","Pac-12",148,2018,0
2018,"regular",1,"AP Top 25",13,"Stanford","Pac-12",778,2018,0
2018,"regular",1,"AP Top 25",6,"Washington","Pac-12",1215,2018,0
2018,"regular",1,"AP Top 25",15,"USC","Pac-12",543,2018,0
2018,"regular",1,"AP Top 25",9,"Auburn","SEC",1013,2018,0
2018,"regular",1,"AP Top 25",25,"LSU","SEC",106,2018,0
2018,"regular",1,"AP Top 25",21,"UCF","American Athletic",312,2018,0
2018,"regular",1,"AP Top 25",1,"Alabama","SEC",1505,2018,0
2018,"regular",1,"AP Top 25",18,"Mississippi State","SEC",450,2018,0
2018,"regular",1,"AP Top 25",19,"Florida State","ACC",384,2018,0
2018,"regular",1,"AP Top 25",2,"Clemson","ACC",1476,2018,0
2018,"regular",1,"AP Top 25",20,"Virginia Tech","ACC",351,2018,0
2018,"regular",1,"AP Top 25",8,"Miami","ACC",1027,2018,0
2018,"regular",1,"AP Top 25",22,"Boise State","Mountain West",292,2018,0
2018,"regular",1,"AP Top 25",5,"Ohio State","Big Ten",1256,2018,0
2018,"regular",1,"AP Top 25",11,"Michigan State","Big Ten",877,2018,0
2018,"regular",1,"AP Top 25",14,"Michigan","Big Ten",773,2018,0
2018,"regular",1,"AP Top 25",10,"Penn State","Big Ten",1012,2018,0
2018,"regular",1,"AP Top 25",4,"Wisconsin","Big Ten",1271,2018,0
2018,"regular",1,"AP Top 25",23,"Texas","Big 12",216,2018,0
2018,"regular",1,"AP Top 25",7,"Oklahoma","Big 12",1173,2018,0
2018,"regular",1,"FCS Coaches Poll",5,"Kennesaw State","Big South",543,2018,0
2018,"regular",1,"FCS Coaches Poll",23,"Austin Peay","OVC",119,2018,0
2018,"regular",1,"FCS Coaches Poll",13,"Elon","CAA",319,2018,0
2018,"regular",1,"FCS Coaches Poll",22,"Stony Brook","CAA",120,2018,0
2018,"regular",1,"FCS Coaches Poll",19,"Villanova","CAA",165,2018,0
2018,"regular",1,"FCS Coaches Poll",9,"New Hampshire","CAA",430,2018,0
2018,"regular",1,"FCS Coaches Poll",16,"Delaware","CAA",257,2018,0
2018,"regular",1,"FCS Coaches Poll",2,"James Madison","CAA",623,2018,0
2018,"regular",1,"FCS Coaches Poll",15,"Central Arkansas","Southland",269,2018,0
2018,"regular",1,"FCS Coaches Poll",6,"Jacksonville State","OVC",530,2018,0
2018,"regular",1,"FCS Coaches Poll",4,"Sam Houston","Southland",557,2018,0
2018,"regular",1,"FCS Coaches Poll",14,"North Carolina A&T","MEAC",292,2018,0
2018,"regular",1,"FCS Coaches Poll",7,"Eastern Washington","Big Sky",454,2018,0
2018,"regular",1,"FCS Coaches Poll",25,"Montana","Big Sky",67,2018,0
2018,"regular",1,"FCS Coaches Poll",8,"Weber State","Big Sky",446,2018,0
2018,"regular",1,"FCS Coaches Poll",1,"North Dakota State","MVFC",647,2018,0
2018,"regular",1,"FCS Coaches Poll",3,"South Dakota State","MVFC",579,2018,0
2018,"regular",1,"FCS Coaches Poll",20,"Illinois State","MVFC",144,2018,0
2018,"regular",1,"FCS Coaches Poll",12,"Northern Iowa","MVFC",338,2018,0
2018,"regular",1,"FCS Coaches Poll",24,"Youngstown State","MVFC",88,2018,0
2018,"regular",1,"FCS Coaches Poll",10,"Samford","Southern",393,2018,0
2018,"regular",1,"FCS Coaches Poll",21,"Furman","Southern",128,2018,0
2018,"regular",1,"FCS Coaches Poll",11,"Wofford","Southern",340,2018,0
2018,"regular",1,"FCS Coaches Poll",18,"McNeese","Southland",187,2018,0
2018,"regular",1,"FCS Coaches Poll",17,"Nicholls","Southland",241,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",23,"Ohio Dominican","Great Midwest Athletic",105,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",9,"Central Washington","Great Northwest",494,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",2,"West Florida","Gulf South",721,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",1,"East Texas A&M","Lone Star",748,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",15,"Ashland","GLIAC",350,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",16,"Shepherd","Mountain East",332,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",25,"Findlay","Great Midwest Athletic",101,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",20,"Sioux Falls","Northern Sun",158,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",21,"Winona State","Northern Sun",134,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",3,"Minnesota State Mankato","Northern Sun",691,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",4,"Indiana-Pennsylvania","Pennsylvania State Athletic",666,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",14,"CSU Pueblo","Rocky Mountain",401,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",22,"Carson-Newman College","South Atlantic",118,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",8,"Ferris State","GLIAC",503,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",10,"Grand Valley State University","GLIAC",478,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",7,"Harding University","Great American",550,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",24,"Ouachita Baptist","Great American",102,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",13,"Indianapolis","Great Lakes",402,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",12,"West Alabama","Gulf South",470,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",11,"Midwestern State","Lone Star",473,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",18,"Central Missouri","Mid America",209,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",5,"Fort Hays State","Mid America",591,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",5,"Northwest Missouri St","Mid America",591,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",17,"Assumption","Northeast 10",292,2018,0
2018,"regular",1,"AFCA Division II Coaches Poll",19,"West Georgia","Gulf South",196,2018,0
2019,"regular",8,"AP Top 25",1,"Alabama","SEC",1503,2019,0
2019,"regular",8,"AP Top 25",2,"LSU","SEC",1449,2019,0
2019,"regular",8,"AP Top 25",3,"Clemson","ACC",1427,2019,0
2019,"regular",8,"AP Top 25",4,"Ohio State","Big Ten",1404,2019,0
2019,"regular",8,"AP Top 25",5,"Oklahoma","Big 12",1333,2019,0
2019,"regular",8,"AP Top 25",6,"Wisconsin","Big Ten",1245,2019,0
2019,"regular",8,"AP Top 25",7,"Penn State","Big Ten",1129,2019,0
2019,"regular",8,"AP Top 25",8,"Notre Dame","FBS Independents",1042,2019,0
2019,"regular",8,"AP Top 25",9,"Florida","SEC",1041,2019,0
2019,"regular",8,"AP Top 25",10,"Georgia","SEC",995,2019,0
2019,"regular",8,"AP Top 25",11,"Auburn","SEC",985,2019,0
2019,"regular",8,"AP Top 25",12,"Oregon","Pac-12",906,2019,0
2019,"regular",8,"AP Top 25",13,"Utah","Pac-12",729,2019,0
2019,"regular",8,"AP Top 25",14,"Boise State","Mountain West",716,2019,0
2019,"regular",8,"AP Top 25",15,"Texas","Big 12",672,2019,0
2019,"regular",8,"AP Top 25",16,"Michigan","Big Ten",648,2019,0
2019,"regular",8,"AP Top 25",17,"Arizona State","Pac-12",524,2019,0
2019,"regular",8,"AP Top 25",18,"Baylor","Big 12",470,2019,0
2019,"regular",8,"AP Top 25",19,"SMU","American Athletic",398,2019,0
2019,"regular",8,"AP Top 25",20,"Minnesota","Big Ten",330,2019,0
2019,"regular",8,"AP Top 25",21,"Cincinnati","American Athletic",308,2019,0
2019,"regular",8,"AP Top 25",22,"Missouri","SEC",233,2019,0
2019,"regular",8,"AP Top 25",23,"Iowa","Big Ten",210,2019,0
2019,"regular",8,"AP Top 25",24,"App State","Sun Belt",148,2019,0
2019,"regular",8,"AP Top 25",25,"Washington","Pac-12",107,2019,0
2019,"regular",8,"Coaches Poll",1,"Alabama","SEC",1601,2019,0
2019,"regular",8,"Coaches Poll",2,"Clemson","ACC",1536,2019,0
2019,"regular",8,"Coaches Poll",3,"LSU","SEC",1455,2019,0
2019,"regular",8,"Coaches Poll",4,"Ohio State","Big Ten",1454,2019,0
2019,"regular",8,"Coaches Poll",5,"Oklahoma","Big 12",1414,2019,0
2019,"regular",8,"Coaches Poll",6,"Wisconsin","Big Ten",1297,2019,0
2019,"regular",8,"Coaches Poll",7,"Penn State","Big Ten",1182,2019,0
2019,"regular",8,"Coaches Poll",8,"Notre Dame","FBS Independents",1107,2019,0
2019,"regular",8,"Coaches Poll",9,"Florida","SEC",1057,2019,0
2019,"regular",8,"Coaches Poll",10,"Georgia","SEC",1049,2019,0
2019,"regular",8,"Coaches Poll",11,"Auburn","SEC",998,2019,0
2019,"regular",8,"Coaches Poll",12,"Oregon","Pac-12",955,2019,0
2019,"regular",8,"Coaches Poll",13,"Boise State","Mountain West",795,2019,0
2019,"regular",8,"Coaches Poll",14,"Utah","Pac-12",768,2019,0
2019,"regular",8,"Coaches Poll",15,"Texas","Big 12",695,2019,0
2019,"regular",8,"Coaches Poll",16,"Michigan","Big Ten",674,2019,0
2019,"regular",8,"Coaches Poll",17,"Arizona State","Pac-12",504,2019,0
2019,"regular",8,"Coaches Poll",18,"Baylor","Big 12",501,2019,0
2019,"regular",8,"Coaches Poll",19,"SMU","American Athletic",421,2019,0
2019,"regular",8,"Coaches Poll",20,"Minnesota","Big Ten",419,2019,0
2019,"regular",8,"Coaches Poll",21,"Cincinnati","American Athletic",298,2019,0
2019,"regular",8,"Coaches Poll",22,"Iowa","Big Ten",230,2019,0
2019,"regular",8,"Coaches Poll",23,"Washington","Pac-12",149,2019,0
2019,"regular",8,"Coaches Poll",24,"App State","Sun Belt",140,2019,0
2019,"regular",8,"Coaches Poll",25,"Temple","American Athletic",88,2019,0
2019,"regular",8,"FCS Coaches Poll",1,"North Dakota State","MVFC",650,2019,0
2019,"regular",8,"FCS Coaches Poll",2,"James Madison","CAA",622,2019,0
2019,"regular",8,"FCS Coaches Poll",3,"South Dakota State","MVFC",600,2019,0
2019,"regular",8,"FCS Coaches Poll",4,"Kennesaw State","Big South",555,2019,0
2019,"regular",8,"FCS Coaches Poll",5,"Weber State","Big Sky",532,2019,0
2019,"regular",8,"FCS Coaches Poll",6,"Montana","Big Sky",516,2019,0
2019,"regular",8,"FCS Coaches Poll",7,"Villanova","CAA",480,2019,0
2019,"regular",8,"FCS Coaches Poll",8,"Furman","Southern",467,2019,0
2019,"regular",8,"FCS Coaches Poll",9,"Nicholls","Southland",448,2019,0
2019,"regular",8,"FCS Coaches Poll",10,"Illinois State","MVFC",380,2019,0
2019,"regular",8,"FCS Coaches Poll",11,"North Carolina A&T","MEAC",369,2019,0
2019,"regular",8,"FCS Coaches Poll",12,"Montana State","Big Sky",367,2019,0
2019,"regular",8,"FCS Coaches Poll",13,"Central Arkansas","Southland",336,2019,0
2019,"regular",8,"FCS Coaches Poll",14,"Jacksonville State","OVC",269,2019,0
2019,"regular",8,"FCS Coaches Poll",15,"Northern Iowa","MVFC",264,2019,0
2019,"regular",8,"FCS Coaches Poll",16,"Princeton","Ivy",224,2019,0
2019,"regular",8,"FCS Coaches Poll",17,"Sacramento State","Big Sky",221,2019,0
2019,"regular",8,"FCS Coaches Poll",18,"Youngstown State","MVFC",197,2019,0
2019,"regular",8,"FCS Coaches Poll",19,"Austin Peay","OVC",170,2019,0
2019,"regular",8,"FCS Coaches Poll",20,"Towson","CAA",152,2019,0
2019,"regular",8,"FCS Coaches Poll",21,"Dartmouth","Ivy",133,2019,0
2019,"regular",8,"FCS Coaches Poll",22,"UC Davis","Big Sky",108,2019,0
2019,"regular",8,"FCS Coaches Poll",23,"New Hampshire","CAA",96,2019,0
2019,"regular",8,"FCS Coaches Poll",24,"Delaware","CAA",63,2019,0
2019,"regular",8,"FCS Coaches Poll",25,"Incarnate Word","Southland",39,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",1,"Valdosta State","Gulf South",774,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",2,"Ferris State","GLIAC",737,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",3,"Minnesota State Mankato","Northern Sun",708,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",4,"Tarleton State","Lone Star",663,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",5,"Ouachita Baptist","Great American",644,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",6,"Notre Dame College","Mountain East",608,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",7,"Lenoir-Rhyne","South Atlantic",586,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",8,"Indianapolis","Great Lakes",526,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",9,"Colorado School Of Mines","Rocky Mountain",519,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",9,"Slippery Rock","Pennsylvania State Athletic",519,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",11,"Central Missouri","Mid America",421,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",12,"Wingate","South Atlantic",417,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",13,"CSU Pueblo","Rocky Mountain",368,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",14,"Northwest Missouri St","Mid America",343,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",15,"Bowie State","CIAA",337,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",16,"Grand Valley State University","GLIAC",311,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",17,"Kutztown University","Pennsylvania State Athletic",305,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",18,"Harding University","Great American",247,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",19,"Indiana-Pennsylvania","Pennsylvania State Athletic",209,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",20,"West Florida","Gulf South",177,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",21,"West Chester","Pennsylvania State Athletic",151,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",22,"Angelo State","Lone Star",142,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",23,"Henderson State","Great American",71,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",23,"East Texas A&M","Lone Star",71,2019,0
2019,"regular",8,"AFCA Division II Coaches Poll",25,"Virginia Union","CIAA",67,2019,0
2019,"regular",9,"AP Top 25",1,"Alabama","SEC",1486,2019,0
2019,"regular",9,"AP Top 25",2,"LSU","SEC",1462,2019,0
2019,"regular",9,"AP Top 25",3,"Ohio State","Big Ten",1429,2019,0
2019,"regular",9,"AP Top 25",4,"Clemson","ACC",1408,2019,0
2019,"regular",9,"AP Top 25",5,"Oklahoma","Big 12",1343,2019,0
2019,"regular",9,"AP Top 25",6,"Penn State","Big Ten",1224,2019,0
2019,"regular",9,"AP Top 25",7,"Florida","SEC",1138,2019,0
2019,"regular",9,"AP Top 25",8,"Notre Dame","FBS Independents",1058,2019,0
2019,"regular",9,"AP Top 25",9,"Auburn","SEC",1054,2019,0
2019,"regular",9,"AP Top 25",10,"Georgia","SEC",1031,2019,0
2019,"regular",9,"AP Top 25",11,"Oregon","Pac-12",979,2019,0
2019,"regular",9,"AP Top 25",12,"Utah","Pac-12",852,2019,0
2019,"regular",9,"AP Top 25",13,"Wisconsin","Big Ten",767,2019,0
2019,"regular",9,"AP Top 25",14,"Baylor","Big 12",732,2019,0
2019,"regular",9,"AP Top 25",15,"Texas","Big 12",627,2019,0
2019,"regular",9,"AP Top 25",16,"SMU","American Athletic",587,2019,0
2019,"regular",9,"AP Top 25",17,"Minnesota","Big Ten",577,2019,0
2019,"regular",9,"AP Top 25",18,"Cincinnati","American Athletic",468,2019,0
2019,"regular",9,"AP Top 25",19,"Michigan","Big Ten",440,2019,0
2019,"regular",9,"AP Top 25",20,"Iowa","Big Ten",347,2019,0
2019,"regular",9,"AP Top 25",21,"App State","Sun Belt",286,2019,0
2019,"regular",9,"AP Top 25",22,"Boise State","Mountain West",225,2019,0
2019,"regular",9,"AP Top 25",23,"Iowa State","Big 12",185,2019,0
2019,"regular",9,"AP Top 25",24,"Arizona State","Pac-12",134,2019,0
2019,"regular",9,"AP Top 25",25,"Wake Forest","ACC",118,2019,0
2019,"regular",9,"Coaches Poll",1,"Alabama","SEC",1602,2019,0
2019,"regular",9,"Coaches Poll",2,"Clemson","ACC",1511,2019,0
2019,"regular",9,"Coaches Poll",3,"LSU","SEC",1486,2019,0
2019,"regular",9,"Coaches Poll",4,"Ohio State","Big Ten",1461,2019,0
2019,"regular",9,"Coaches Poll",5,"Oklahoma","Big 12",1408,2019,0
2019,"regular",9,"Coaches Poll",6,"Penn State","Big Ten",1283,2019,0
2019,"regular",9,"Coaches Poll",7,"Notre Dame","FBS Independents",1160,2019,0
2019,"regular",9,"Coaches Poll",8,"Florida","SEC",1151,2019,0
2019,"regular",9,"Coaches Poll",9,"Georgia","SEC",1099,2019,0
2019,"regular",9,"Coaches Poll",10,"Auburn","SEC",1071,2019,0
2019,"regular",9,"Coaches Poll",11,"Oregon","Pac-12",1011,2019,0
2019,"regular",9,"Coaches Poll",12,"Utah","Pac-12",858,2019,0
2019,"regular",9,"Coaches Poll",13,"Wisconsin","Big Ten",824,2019,0
2019,"regular",9,"Coaches Poll",14,"Baylor","Big 12",730,2019,0
2019,"regular",9,"Coaches Poll",15,"Texas","Big 12",722,2019,0
2019,"regular",9,"Coaches Poll",16,"Minnesota","Big Ten",631,2019,0
2019,"regular",9,"Coaches Poll",17,"SMU","American Athletic",609,2019,0
2019,"regular",9,"Coaches Poll",18,"Cincinnati","American Athletic",461,2019,0
2019,"regular",9,"Coaches Poll",19,"Iowa","Big Ten",373,2019,0
2019,"regular",9,"Coaches Poll",20,"Michigan","Big Ten",369,2019,0
2019,"regular",9,"Coaches Poll",21,"Boise State","Mountain West",308,2019,0
2019,"regular",9,"Coaches Poll",22,"App State","Sun Belt",300,2019,0
2019,"regular",9,"Coaches Poll",23,"Wake Forest","ACC",181,2019,0
2019,"regular",9,"Coaches Poll",24,"Arizona State","Pac-12",131,2019,0
2019,"regular",9,"Coaches Poll",25,"Memphis","American Athletic",101,2019,0
2019,"regular",9,"FCS Coaches Poll",1,"North Dakota State","MVFC",650,2019,0
2019,"regular",9,"FCS Coaches Poll",2,"James Madison","CAA",622,2019,0
2019,"regular",9,"FCS Coaches Poll",3,"South Dakota State","MVFC",600,2019,0
2019,"regular",9,"FCS Coaches Poll",4,"Kennesaw State","Big South",561,2019,0
2019,"regular",9,"FCS Coaches Poll",5,"Weber State","Big Sky",552,2019,0
2019,"regular",9,"FCS Coaches Poll",6,"Villanova","CAA",516,2019,0
2019,"regular",9,"FCS Coaches Poll",7,"Illinois State","MVFC",484,2019,0
2019,"regular",9,"FCS Coaches Poll",8,"Sacramento State","Big Sky",422,2019,0
2019,"regular",9,"FCS Coaches Poll",9,"Montana State","Big Sky",420,2019,0
2019,"regular",9,"FCS Coaches Poll",10,"Central Arkansas","Southland",400,2019,0
2019,"regular",9,"FCS Coaches Poll",11,"Montana","Big Sky",388,2019,0
2019,"regular",9,"FCS Coaches Poll",12,"Northern Iowa","MVFC",377,2019,0
2019,"regular",9,"FCS Coaches Poll",13,"Princeton","Ivy",323,2019,0
2019,"regular",9,"FCS Coaches Poll",14,"Furman","Southern",268,2019,0
2019,"regular",9,"FCS Coaches Poll",15,"Nicholls","Southland",232,2019,0
2019,"regular",9,"FCS Coaches Poll",16,"Dartmouth","Ivy",225,2019,0
2019,"regular",9,"FCS Coaches Poll",17,"Towson","CAA",212,2019,0
2019,"regular",9,"FCS Coaches Poll",18,"North Carolina A&T","MEAC",207,2019,0
2019,"regular",9,"FCS Coaches Poll",19,"Delaware","CAA",115,2019,0
2019,"regular",9,"FCS Coaches Poll",20,"Incarnate Word","Southland",113,2019,0
2019,"regular",9,"FCS Coaches Poll",21,"Jacksonville State","OVC",101,2019,0
2019,"regular",9,"FCS Coaches Poll",22,"UC Davis","Big Sky",96,2019,0
2019,"regular",9,"FCS Coaches Poll",23,"Florida A&M","MEAC",86,2019,0
2019,"regular",9,"FCS Coaches Poll",24,"Central Connecticut","NEC",83,2019,0
2019,"regular",9,"FCS Coaches Poll",25,"Sam Houston","Southland",75,2019,0
2019,"regular",10,"Coaches Poll",1,"Alabama","SEC",1593,2019,0
2019,"regular",10,"Coaches Poll",2,"LSU","SEC",1515,2019,0
2019,"regular",10,"Coaches Poll",3,"Clemson","ACC",1508,2019,0
2019,"regular",10,"Coaches Poll",4,"Ohio State","Big Ten",1491,2019,0
2019,"regular",10,"Coaches Poll",5,"Penn State","Big Ten",1359,2019,0
2019,"regular",10,"Coaches Poll",6,"Florida","SEC",1271,2019,0
